Timestamp_UTC,Stream_ID,Frame_Number,FPS,Latency_ms,Packet_Drop_Rate,CPU_Core_0_pct,CPU_Core_1_pct,CPU_Core_2_pct,CPU_Core_3_pct,CPU_Total_pct,Memory_MB,Thread_Count,GC_Gen0_Collections,GC_Gen1_Collections,GC_Gen2_Collections,Detection_Count,Image_Bytes,Packet_ID
2026-09-02T09:21:32.8781903Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,6.497,159.367,31,3,2,1,0,0,823
2026-09-02T09:21:33.3888645Z,0,0,10.000,50.000,0.000,0.000,0.000,0.000,0.000,20.748,159.367,31,3,2,1,0,0,828
2026-09-02T09:21:33.9048646Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,12.425,159.367,31,3,2,1,0,0,834
2026-09-02T09:21:34.4218012Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,12.283,159.367,31,3,2,1,0,0,838
2026-09-02T09:21:34.9251640Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,4.755,159.367,31,3,2,1,0,0,843
2026-09-02T09:21:35.4293175Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,7.768,159.371,31,3,2,1,0,0,848
2026-09-02T09:21:35.9307836Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,1.857,159.371,31,3,2,1,0,0,853
2026-09-02T09:21:36.4446880Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,159.371,31,3,2,1,0,0,858
2026-09-02T09:21:36.9568097Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,9.767,159.371,31,3,2,1,0,0,863
2026-09-02T09:21:37.4696222Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,6.857,159.406,31,3,2,1,0,0,867
2026-09-02T09:21:37.9852278Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,13.146,159.391,31,3,2,1,0,0,872
2026-09-02T09:21:38.4896351Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,1.077,159.391,31,3,2,1,0,0,878
2026-09-02T09:21:38.9918229Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,2.184,159.391,31,3,2,1,0,0,882
2026-09-02T09:21:39.4945797Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,3.577,159.391,31,3,2,1,0,0,887
2026-09-02T09:21:39.9994038Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,4.097,159.391,31,3,2,1,0,0,891
2026-09-02T09:21:40.5117769Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,7.614,159.391,31,3,2,1,0,0,896
2026-09-02T09:21:41.0201423Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,159.391,31,3,2,1,0,0,900
2026-09-02T09:21:41.5335735Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,159.410,32,3,2,1,0,0,905
2026-09-02T09:21:42.0466164Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,14.363,159.191,32,3,2,1,0,0,910
2026-09-02T09:21:42.5495060Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,6.851,159.492,32,3,2,1,0,0,915
2026-09-02T09:21:43.0539895Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,6.602,159.492,32,3,2,1,0,0,919
2026-09-02T09:21:43.5596165Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,10.966,159.492,32,3,2,1,0,0,923
2026-09-02T09:21:44.0654405Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,2.565,159.492,32,3,2,1,0,0,928
2026-09-02T09:21:44.5683228Z,0,0,10.000,45.000,0.000,0.000,0.000,0.000,0.000,12.861,159.602,32,3,2,1,0,0,933
2026-09-02T09:21:45.0737458Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,20.723,159.602,32,3,2,1,0,0,937
2026-09-02T09:21:45.5870560Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,2.610,159.301,32,3,2,1,0,0,942
2026-09-02T09:21:46.1002389Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,10.373,159.520,32,3,2,1,0,0,947
2026-09-02T09:21:46.6146648Z,0,0,10.000,54.000,0.000,0.000,0.000,0.000,0.000,29.504,159.520,32,3,2,1,0,0,952
2026-09-02T09:21:47.1252226Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,9.908,159.520,32,3,2,1,0,0,957
2026-09-02T09:21:47.6271533Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,1.938,159.520,32,3,2,1,0,0,962
2026-09-02T09:21:48.1410923Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,15.913,159.520,32,3,2,1,0,0,967
2026-09-02T09:21:48.6550670Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,17.764,159.523,32,3,2,1,0,0,972
2026-09-02T09:21:49.1734646Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,12.361,159.270,31,3,2,1,0,0,977
2026-09-02T09:21:49.6882599Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,23.271,159.488,31,3,2,1,0,0,982
2026-09-02T09:21:50.2043355Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,100.000,159.488,31,3,2,1,0,0,987
2026-09-02T09:21:50.7203866Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,16.724,159.488,31,3,2,1,0,0,991
2026-09-02T09:21:51.2252521Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,159.488,31,3,2,1,0,0,997
2026-09-02T09:21:51.7287184Z,0,0,10.000,58.000,0.000,0.000,0.000,0.000,0.000,33.323,159.488,31,3,2,1,0,0,1001
2026-09-02T09:21:52.2421364Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,5.899,159.488,31,3,2,1,0,0,1006
2026-09-02T09:21:52.7570644Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,1.769,159.531,31,3,2,1,0,0,1011
2026-09-02T09:21:53.2740694Z,0,0,10.000,35.000,0.000,0.000,0.000,0.000,0.000,24.058,159.508,30,3,2,1,0,0,1016
2026-09-02T09:21:53.7873463Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,159.664,31,3,2,1,0,0,1021
2026-09-02T09:21:54.3012475Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,15.009,159.668,31,3,2,1,0,0,1025
2026-09-02T09:21:54.8194521Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,159.680,31,3,2,1,0,0,1031
2026-09-02T09:21:55.3357528Z,0,0,10.000,39.000,0.000,0.000,0.000,0.000,0.000,10.692,159.680,31,3,2,1,0,0,1035
2026-09-02T09:21:55.8440613Z,0,0,10.000,46.000,0.000,0.000,0.000,0.000,0.000,23.041,159.680,31,3,2,1,0,0,1040
2026-09-02T09:21:56.3469607Z,0,0,10.000,52.000,0.000,0.000,0.000,0.000,0.000,0.000,159.680,31,3,2,1,0,0,1045
2026-09-02T09:21:56.8608085Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,79.972,159.684,31,3,2,1,0,0,1050
2026-09-02T09:21:57.3641542Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,159.684,31,3,2,1,0,0,1055
2026-09-02T09:21:57.8996570Z,0,0,10.000,41.000,0.000,0.000,0.000,0.000,0.000,46.964,159.441,30,3,2,1,0,0,1059
2026-09-02T09:21:58.4117232Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,22.095,159.660,30,3,2,1,0,0,1064
2026-09-02T09:21:58.9275058Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,159.660,30,3,2,1,0,0,1069
2026-09-02T09:21:59.4347342Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,34.910,159.660,30,3,2,1,0,0,1074
2026-09-02T09:21:59.9419645Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,18.441,159.660,30,3,2,1,0,0,1078
2026-09-02T09:22:00.4477685Z,0,0,10.000,41.000,0.000,0.000,0.000,0.000,0.000,8.459,159.664,30,3,2,1,0,0,1083
2026-09-02T09:22:00.9526309Z,0,0,10.000,37.000,0.000,0.000,0.000,0.000,0.000,100.000,159.695,30,4,2,1,0,0,1088
2026-09-02T09:22:01.4586154Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,11.994,159.695,30,4,2,1,0,0,1092
2026-09-02T09:22:01.9647940Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,5.277,159.695,30,4,2,1,0,0,1097
2026-09-02T09:22:02.4803207Z,0,0,10.000,35.000,0.000,0.000,0.000,0.000,0.000,78.305,159.695,30,4,2,1,0,0,1102
2026-09-02T09:22:02.9877194Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,3.025,159.695,30,4,2,1,0,0,1107
2026-09-02T09:22:03.4915158Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,13.492,159.695,30,4,2,1,0,0,1112
2026-09-02T09:22:03.9953169Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,4.001,159.711,31,4,2,1,0,0,1116
2026-09-02T09:22:04.5114613Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,27.187,159.711,31,4,2,1,0,0,1120
2026-09-02T09:22:05.0167309Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,25.050,159.711,31,4,2,1,0,0,1125
2026-09-02T09:22:05.5198383Z,0,0,10.000,41.000,0.000,0.000,0.000,0.000,0.000,23.280,159.711,31,4,2,1,0,0,1129
2026-09-02T09:22:06.0257170Z,0,0,10.000,39.000,0.000,0.000,0.000,0.000,0.000,8.712,159.711,31,4,2,1,0,0,1134
2026-09-02T09:22:06.5313423Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,49.058,159.711,31,4,2,1,0,0,1140
2026-09-02T09:22:07.0382101Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,8.674,159.711,31,4,2,1,0,0,1144
2026-09-02T09:22:07.5461114Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,30.907,159.652,27,4,2,1,0,0,1150
2026-09-02T09:22:08.0527079Z,0,0,10.000,37.000,0.000,0.000,0.000,0.000,0.000,23.205,159.434,27,4,2,1,0,0,1154
2026-09-02T09:22:08.5595381Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,5.425,159.652,27,4,2,1,0,0,1159
2026-09-02T09:22:09.0614438Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,52.646,159.652,27,4,2,1,0,0,1164
2026-09-02T09:22:09.5671417Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,159.652,27,4,2,1,0,0,1169
2026-09-02T09:22:10.0788424Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,8.956,159.656,27,4,2,1,0,0,1173
2026-09-02T09:22:10.5890139Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,7.269,159.656,27,4,2,1,0,0,1177
2026-09-02T09:22:11.0990461Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,22.097,159.656,27,4,2,1,0,0,1182
2026-09-02T09:22:11.6150010Z,0,0,10.000,47.000,0.000,0.000,0.000,0.000,0.000,7.394,159.656,27,4,2,1,0,0,1187
2026-09-02T09:22:12.1279264Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,19.514,159.656,27,4,2,1,0,0,1192
2026-09-02T09:22:12.6318525Z,0,0,10.000,42.000,0.000,0.000,0.000,0.000,0.000,2.726,159.660,27,4,2,1,0,0,1196
2026-09-02T09:22:13.1361224Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,159.660,27,4,2,1,0,0,1201
2026-09-02T09:22:13.6517139Z,0,0,10.000,46.000,0.000,0.000,0.000,0.000,0.000,15.035,159.465,28,4,2,1,0,0,1205
2026-09-02T09:22:14.1692928Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,11.763,159.688,28,4,2,1,0,0,1210
2026-09-02T09:22:14.6767589Z,0,0,10.000,45.000,0.000,0.000,0.000,0.000,0.000,11.963,159.691,28,4,2,1,0,0,1215
2026-09-02T09:22:15.1794653Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,1.580,159.691,28,4,2,1,0,0,1220
2026-09-02T09:22:15.6960610Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,2.364,159.691,28,4,2,1,0,0,1225
2026-09-02T09:22:16.2006911Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,17.597,159.691,28,4,2,1,0,0,1229
2026-09-02T09:22:16.7072467Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,36.406,159.691,28,4,2,1,0,0,1234
2026-09-02T09:22:17.2184348Z,0,0,10.000,42.000,0.000,0.000,0.000,0.000,0.000,9.540,159.691,28,4,2,1,0,0,1239
2026-09-02T09:22:17.7319704Z,0,0,10.000,40.000,0.000,0.000,0.000,0.000,0.000,18.699,159.668,27,4,2,1,0,0,1244
2026-09-02T09:22:18.2486650Z,0,0,10.000,35.000,0.000,0.000,0.000,0.000,0.000,7.620,159.668,27,4,2,1,0,0,1247
2026-09-02T09:22:18.7512109Z,0,0,10.000,41.000,0.000,0.000,0.000,0.000,0.000,15.257,159.668,27,4,2,1,0,0,1252
2026-09-02T09:22:19.2549671Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,3.571,159.668,27,4,2,1,0,0,1257
2026-09-02T09:22:19.7597072Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,4.638,159.668,27,4,2,1,0,0,1261
2026-09-02T09:22:20.2699196Z,0,0,10.000,53.000,0.000,0.000,0.000,0.000,0.000,24.412,159.668,27,4,2,1,0,0,1266
2026-09-02T09:22:20.7794647Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,65.742,159.668,27,4,2,1,0,0,1271
2026-09-02T09:22:21.2913834Z,0,0,10.000,45.000,0.000,0.000,0.000,0.000,0.000,28.612,159.668,27,4,2,1,0,0,1275
2026-09-02T09:22:21.8040928Z,0,0,10.000,40.000,0.000,0.000,0.000,0.000,0.000,21.894,159.668,27,4,2,1,0,0,1279
2026-09-02T09:22:22.3108019Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,17.585,159.668,27,4,2,1,0,0,1285
2026-09-02T09:22:22.8185288Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,24.534,159.676,27,4,2,1,0,0,1290
2026-09-02T09:22:23.3278126Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,23.497,159.676,27,4,2,1,0,0,1295
2026-09-02T09:22:23.8435311Z,0,0,10.000,37.000,0.000,0.000,0.000,0.000,0.000,11.653,159.676,27,4,2,1,0,0,1300
2026-09-02T09:22:24.3586915Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,13.824,159.676,27,4,2,1,0,0,1304
2026-09-02T09:22:24.8622892Z,0,0,10.000,37.000,0.000,0.000,0.000,0.000,0.000,5.986,159.676,27,4,2,1,0,0,1309
2026-09-02T09:22:25.3662428Z,0,0,10.000,46.000,0.000,0.000,0.000,0.000,0.000,16.367,159.676,27,4,2,1,0,0,1314
2026-09-02T09:22:25.8683968Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,47.009,159.676,27,4,2,1,0,0,1319
2026-09-02T09:22:26.3783835Z,0,0,10.000,42.000,0.000,0.000,0.000,0.000,0.000,0.000,159.699,27,4,2,1,0,0,1324
2026-09-02T09:22:26.8889794Z,0,0,10.000,50.000,0.000,0.000,0.000,0.000,0.000,50.575,159.711,27,4,2,1,0,0,1328
2026-09-02T09:22:27.3998037Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,29.286,159.688,27,4,2,1,0,0,1333
2026-09-02T09:22:27.9045301Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,34.910,159.688,27,4,2,1,0,0,1338
2026-09-02T09:22:28.4121462Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,13.757,159.688,27,4,2,1,0,0,1342
2026-09-02T09:22:28.9277030Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,159.711,27,4,2,1,0,0,1348
2026-09-02T09:22:29.4317282Z,0,0,10.000,37.000,0.000,0.000,0.000,0.000,0.000,13.688,159.711,27,4,2,1,0,0,1353
2026-09-02T09:22:29.9488568Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,19.473,159.836,27,4,2,1,0,0,1357
2026-09-02T09:22:30.4537630Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,24.181,159.867,29,4,2,1,0,0,1362
2026-09-02T09:22:30.9585000Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,16.900,159.961,29,4,2,1,0,0,1367
2026-09-02T09:22:31.4621756Z,0,0,10.000,42.000,0.000,0.000,0.000,0.000,0.000,7.480,159.602,29,4,2,1,0,0,1372
2026-09-02T09:22:31.9791446Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,8.280,159.824,29,4,2,1,0,0,1376
2026-09-02T09:22:32.4932577Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,8.190,159.824,29,4,2,1,0,0,1381
2026-09-02T09:22:33.0060840Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,32.479,159.824,29,4,2,1,0,0,1386
2026-09-02T09:22:33.5187119Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,3.604,159.871,29,4,2,1,0,0,1390
2026-09-02T09:22:34.0367125Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,13.287,159.871,29,4,2,1,0,0,1393
2026-09-02T09:22:34.5401787Z,0,0,10.000,39.000,0.000,0.000,0.000,0.000,0.000,18.095,159.871,29,4,2,1,0,0,1398
2026-09-02T09:22:35.0569959Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,23.269,159.871,29,4,2,1,0,0,1402
2026-09-02T09:22:35.5690151Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,16.314,159.871,29,4,2,1,0,0,1407
2026-09-02T09:22:36.0743400Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,7.298,159.871,29,4,2,1,0,0,1412
2026-09-02T09:22:36.5881096Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,1.959,159.871,29,4,2,1,0,0,1417
2026-09-02T09:22:37.1025621Z,0,0,10.000,44.000,0.000,0.000,0.000,0.000,0.000,13.388,159.871,29,4,2,1,0,0,1421
2026-09-02T09:22:37.6143047Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,159.871,29,4,2,1,0,0,1427
2026-09-02T09:22:38.1281092Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,159.871,29,4,2,1,0,0,1431
2026-09-02T09:22:38.6325088Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,24.334,159.871,29,4,2,1,0,0,1436
2026-09-02T09:22:39.1356171Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,10.657,159.871,29,4,2,1,0,0,1440
2026-09-02T09:22:39.6511539Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,3.027,159.871,29,4,2,1,0,0,1445
2026-09-02T09:22:40.1677999Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,29.124,159.977,29,4,2,1,0,0,1449
2026-09-02T09:22:40.6798891Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,0.399,159.852,29,4,2,1,0,0,1454
2026-09-02T09:22:41.1931185Z,0,0,10.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,159.852,29,4,2,1,0,0,1460
2026-09-02T09:22:41.7097678Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,100.000,159.871,29,4,2,1,0,0,1465
2026-09-02T09:22:42.2279890Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,20.574,159.871,29,4,2,1,0,0,1469
2026-09-02T09:22:42.7305897Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,17.156,159.871,29,4,2,1,0,0,1474
2026-09-02T09:22:43.2394401Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,17.879,159.871,29,4,2,1,0,0,1478
2026-09-02T09:22:43.7480774Z,0,0,10.000,42.000,0.000,0.000,0.000,0.000,0.000,23.412,159.871,29,4,2,1,0,0,1483
2026-09-02T09:22:44.2601618Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,25.953,159.871,29,4,2,1,0,0,1488
2026-09-02T09:22:44.7712345Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,67.454,159.883,29,5,2,1,0,0,1494
2026-09-02T09:22:45.2816173Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,28.994,159.883,29,5,2,1,0,0,1498
2026-09-02T09:22:45.7912593Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,16.551,159.883,29,5,2,1,0,0,1502
2026-09-02T09:22:46.2945041Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,16.977,159.883,29,5,2,1,0,0,1507
2026-09-02T09:22:46.8069027Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,33.476,159.883,29,5,2,1,0,0,1513
2026-09-02T09:22:47.3218442Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,15.853,159.883,29,5,2,1,0,0,1517
2026-09-02T09:22:47.8376344Z,0,0,10.000,37.000,0.000,0.000,0.000,0.000,0.000,17.124,159.883,29,5,2,1,0,0,1522
2026-09-02T09:22:48.3432067Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,22.801,160.016,29,5,2,1,0,0,1526
2026-09-02T09:22:48.8494059Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,18.875,159.992,28,5,2,1,0,0,1531
2026-09-02T09:22:49.3526858Z,0,0,10.000,36.000,0.000,0.000,0.000,0.000,0.000,7.439,159.992,28,5,2,1,0,0,1536
2026-09-02T09:22:49.8560560Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,26.566,159.992,28,5,2,1,0,0,1541
2026-09-02T09:22:50.3739599Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,34.355,160.008,29,5,2,1,0,0,1545
2026-09-02T09:22:50.8791794Z,0,0,10.000,46.000,0.000,0.000,0.000,0.000,0.000,16.396,160.008,29,5,2,1,0,0,1550
2026-09-02T09:22:51.3865555Z,0,0,10.000,48.000,0.000,0.000,0.000,0.000,0.000,25.612,160.008,29,5,2,1,0,0,1555
2026-09-02T09:22:51.8985887Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,10.499,160.008,29,5,2,1,0,0,1560
2026-09-02T09:22:52.4046678Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,6.512,160.008,29,5,2,1,0,0,1564
2026-09-02T09:22:52.9104456Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,8.183,160.008,29,5,2,1,0,0,1569
2026-09-02T09:22:53.4268557Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,12.009,160.008,29,5,2,1,0,0,1574
2026-09-02T09:22:53.9412113Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,160.008,29,5,2,1,0,0,1578
2026-09-02T09:22:54.4534100Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,31.579,160.008,29,5,2,1,0,0,1583
2026-09-02T09:22:54.9674648Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,16.279,160.008,29,5,2,1,0,0,1587
2026-09-02T09:22:55.4809466Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,25.501,160.008,29,5,2,1,0,0,1592
2026-09-02T09:22:55.9916804Z,0,0,10.000,40.000,0.000,0.000,0.000,0.000,0.000,31.417,160.012,29,5,2,1,0,0,1597
2026-09-02T09:22:56.5088561Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,39.179,160.012,29,5,2,1,0,0,1602
2026-09-02T09:22:57.0105544Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,16.643,160.012,29,5,2,1,0,0,1606
2026-09-02T09:22:57.5151010Z,0,0,10.000,50.000,0.000,0.000,0.000,0.000,0.000,65.253,160.012,29,5,2,1,0,0,1611
2026-09-02T09:22:58.0309216Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,21.217,160.012,29,5,2,1,0,0,1616
2026-09-02T09:22:58.5337341Z,0,0,10.000,46.000,0.000,0.000,0.000,0.000,0.000,27.184,160.012,29,5,2,1,0,0,1621
2026-09-02T09:22:59.0377122Z,0,0,10.000,50.000,0.000,0.000,0.000,0.000,0.000,15.419,160.020,29,5,2,1,0,0,1625
2026-09-02T09:22:59.5454310Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,16.749,160.020,29,5,2,1,0,0,1630
2026-09-02T09:23:00.0576877Z,0,0,10.000,49.000,0.000,0.000,0.000,0.000,0.000,25.680,160.020,29,5,2,1,0,0,1635
2026-09-02T09:23:00.5739385Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,20.461,160.020,29,5,2,1,0,0,1640
2026-09-02T09:23:01.0780311Z,0,0,10.000,46.000,0.000,0.000,0.000,0.000,0.000,51.178,160.020,29,5,2,1,0,0,1645
2026-09-02T09:23:01.5828975Z,0,0,10.000,33.000,0.000,0.000,0.000,0.000,0.000,13.956,160.020,29,5,2,1,0,0,1649
2026-09-02T09:23:02.0967577Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,16.203,160.020,29,5,2,1,0,0,1654
2026-09-02T09:23:02.6089891Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,33.779,160.020,29,5,2,1,0,0,1659
2026-09-02T09:23:03.1244198Z,0,0,10.000,38.000,0.000,0.000,0.000,0.000,0.000,42.155,160.031,29,5,2,1,0,0,1664
2026-09-02T09:23:03.6354730Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,160.031,29,5,2,1,0,0,1669
2026-09-02T09:23:05.6407451Z,0,0,10.000,42.000,0.000,0.000,0.000,0.000,0.000,25.898,160.031,29,5,2,1,0,0,1684
2026-09-02T09:23:06.1578804Z,0,0,10.000,43.000,0.000,0.000,0.000,0.000,0.000,33.508,160.062,30,5,2,1,0,0,1689
2026-09-02T09:23:06.6710194Z,0,0,10.000,32.000,0.000,0.000,0.000,0.000,0.000,17.671,160.062,30,5,2,1,0,0,1693
2026-09-02T09:23:07.1811090Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,5.886,160.062,30,5,2,1,0,0,1698
2026-09-02T09:23:07.6936091Z,0,0,10.000,41.000,0.000,0.000,0.000,0.000,0.000,14.508,160.062,30,5,2,1,0,0,1703
2026-09-02T09:23:08.2022764Z,0,0,10.000,34.000,0.000,0.000,0.000,0.000,0.000,24.098,160.062,30,5,2,1,0,0,1707
2026-09-02T09:23:08.7046591Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,1.389,160.062,30,5,2,1,0,0,1712
2026-09-02T09:23:09.2074469Z,0,0,10.000,31.000,0.000,0.000,0.000,0.000,0.000,2.366,160.070,30,5,2,1,0,0,1716
